time,pitch,roll,heading,aileronInput,elevatorInput,Baro_altitude,Baro_vertical_speed,Baro_temperature,GPS_locked,GPS_coord_x,GPS_coord_y,GPS_altitude,GPS_heading,GPS_speed,GPS_satellites,aileronTrim,elevatorTrim
1355.156,4.81,137.5,194.31,-1.0,0.0,14.72,-0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1355.356,4.81,137.5,194.31,-1.0,0.0,14.68,-0.05,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1355.556,4.81,137.5,194.31,-1.0,0.0,14.65,-0.07,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1355.756,4.81,137.5,194.31,-1.0,0.0,14.69,-0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1355.956,4.81,137.5,194.31,-1.0,0.0,14.68,-0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1356.156,4.81,137.5,194.31,-1.0,0.0,14.69,-0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1356.356,4.81,137.5,194.31,-1.0,0.0,14.71,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1356.556,4.81,137.5,194.31,-1.0,0.0,14.72,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1356.756,4.81,137.5,194.31,-1.0,0.0,14.72,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1356.956,4.81,137.5,194.31,-1.0,0.0,14.67,-0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1357.156,4.81,137.5,194.31,-1.0,0.0,14.65,-0.04,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1357.356,4.81,137.5,194.31,-1.0,0.0,14.58,-0.1,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1357.556,4.81,137.5,194.31,-1.0,0.0,14.62,-0.04,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1357.756,4.81,137.5,194.31,-1.0,0.0,14.61,-0.05,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1357.956,4.81,137.5,194.31,-1.0,0.0,14.63,-0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1358.156,4.81,137.5,194.31,-1.0,0.0,14.61,-0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1358.356,4.81,137.5,194.31,-1.0,0.0,14.63,-0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1358.556,4.81,137.5,194.31,-1.0,0.0,14.63,-0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1358.756,4.81,137.5,194.31,-1.0,0.0,14.65,0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1358.956,4.81,137.5,194.31,-1.0,0.0,14.63,-0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1359.156,4.81,137.5,194.31,-1.0,0.0,14.66,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1359.356,4.81,137.5,194.31,-1.0,0.0,14.67,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1359.556,4.81,137.5,194.31,-1.0,0.0,14.7,0.05,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1359.756,4.81,137.5,194.31,-1.0,0.0,14.67,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1359.956,4.81,137.5,194.31,-1.0,0.0,14.68,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1360.156,4.81,137.5,194.31,-1.0,0.0,14.7,0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1360.356,4.81,137.5,194.31,-1.0,0.0,14.73,0.05,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1360.556,4.81,137.5,194.31,-1.0,0.0,14.75,0.06,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1360.756,4.81,137.5,194.31,-1.0,0.0,14.79,0.09,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1360.956,4.81,137.5,194.31,-1.0,0.0,14.83,0.11,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1361.156,4.81,137.5,194.31,-1.0,0.0,14.81,0.08,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1361.356,4.81,137.5,194.31,-1.0,0.0,14.82,0.07,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1361.556,4.81,137.5,194.31,-1.0,0.0,14.81,0.04,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1361.756,4.81,137.5,194.31,-1.0,0.0,14.8,0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1361.956,4.81,137.5,194.31,-1.0,0.0,14.79,0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1362.156,4.81,137.5,194.31,-1.0,0.0,14.73,-0.05,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1362.356,4.81,137.5,194.31,-1.0,0.0,14.73,-0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1362.556,4.81,137.5,194.31,-1.0,0.0,14.68,-0.08,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1362.756,4.81,137.5,194.31,-1.0,0.0,14.65,-0.09,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1362.956,4.81,137.5,194.31,-1.0,0.0,14.66,-0.07,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1363.156,4.81,137.5,194.31,-1.0,0.0,14.72,0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1363.356,4.81,137.5,194.31,-1.0,0.0,14.68,-0.04,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1363.556,4.81,137.5,194.31,-1.0,0.0,14.67,-0.04,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1363.756,4.81,137.5,194.31,-1.0,0.0,14.67,-0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1363.956,4.81,137.5,194.31,-1.0,0.0,14.65,-0.05,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1364.156,4.81,137.5,194.31,-1.0,0.0,14.67,-0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1364.356,4.81,137.5,194.31,-1.0,0.0,14.66,-0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1364.556,4.81,137.5,194.31,-1.0,0.0,14.7,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1364.756,4.81,137.5,194.31,-1.0,0.0,14.7,0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1364.956,4.81,137.5,194.31,-1.0,0.0,14.71,0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1365.156,4.81,137.5,194.31,-1.0,0.0,14.78,0.09,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1365.356,4.81,137.5,194.31,-1.0,0.0,14.83,0.11,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1365.556,4.81,137.5,194.31,-1.0,0.0,14.81,0.07,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1365.756,4.81,137.5,194.31,-1.0,0.0,14.78,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1365.956,4.81,137.5,194.31,-1.0,0.0,14.8,0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1366.156,4.81,137.5,194.31,-1.0,0.0,14.74,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1366.356,4.81,137.5,194.31,-1.0,0.0,14.72,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1366.556,4.81,137.5,194.31,-1.0,0.0,14.74,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1366.756,4.81,137.5,194.31,-1.0,0.0,14.73,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1366.956,4.81,137.5,194.31,-1.0,0.0,14.74,-0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1367.156,4.81,137.5,194.31,-1.0,0.0,14.71,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1367.356,4.81,137.5,194.31,-1.0,0.0,14.68,-0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1367.556,4.81,137.5,194.31,-1.0,0.0,14.68,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1367.756,4.81,137.5,194.31,-1.0,0.0,14.71,-0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1367.956,4.81,137.5,194.31,-1.0,0.0,14.67,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1368.156,4.03,115.51,178.95,-1.0,0.0,14.73,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1368.356,4.73,135.14,192.66,-1.0,0.0,14.71,-0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1368.556,4.8,137.25,194.14,-1.0,0.0,14.7,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1368.756,4.81,137.47,194.29,-1.0,0.0,14.68,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1368.956,4.81,137.5,194.31,-1.0,0.0,14.67,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1369.156,4.81,137.5,194.31,-1.0,0.0,14.68,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1369.356,4.81,137.5,194.31,-1.0,0.0,14.71,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1369.556,4.81,137.5,194.31,-1.0,0.0,14.68,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1369.756,4.81,137.5,194.31,-1.0,0.0,14.65,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1369.956,4.81,117.54,194.31,-1.0,0.0,14.64,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1370.156,4.81,135.36,194.31,-1.0,0.0,14.58,-0.1,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1370.356,4.81,137.21,194.31,-1.0,0.0,14.63,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1370.556,4.81,137.47,194.31,-1.0,0.0,14.63,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1370.756,4.81,137.5,194.31,-1.0,0.0,14.61,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1370.956,4.81,137.5,194.31,-1.0,0.0,14.59,-0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1371.156,4.81,137.5,194.31,-1.0,0.0,14.6,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1371.356,4.81,137.5,194.31,-1.0,0.0,14.65,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1371.556,4.81,137.5,194.31,-1.0,0.0,14.68,0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1371.757,4.81,137.5,194.31,-1.0,0.0,14.65,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1371.957,4.81,137.5,194.31,-1.0,0.0,14.71,0.06,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1372.157,4.81,137.5,194.31,-1.0,0.0,14.74,0.08,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1372.357,4.81,137.5,194.31,-1.0,0.0,14.68,0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1372.557,4.81,137.5,194.31,-1.0,0.0,14.64,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1372.757,4.81,137.5,194.31,-1.0,0.0,14.67,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1372.957,4.81,137.5,194.31,-1.0,0.0,14.64,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1373.157,4.81,137.5,194.31,-1.0,0.0,14.63,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1373.357,4.81,137.5,194.31,-1.0,0.0,14.59,-0.06,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1373.557,4.81,137.5,194.31,-1.0,0.0,14.62,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1373.757,4.81,137.5,194.31,-1.0,0.0,14.63,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1373.957,4.81,137.5,194.31,-1.0,0.0,14.65,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1374.157,4.81,137.5,194.31,-1.0,0.0,14.65,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1374.357,4.81,137.5,194.31,-1.0,0.0,14.69,0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1374.557,4.81,137.5,194.31,-1.0,0.0,14.73,0.07,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1374.757,4.81,137.5,194.31,-1.0,0.0,14.76,0.09,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1374.957,4.81,137.5,194.31,-1.0,0.0,14.79,0.1,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1375.157,4.81,137.5,194.31,-1.0,0.0,14.74,0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1375.357,4.81,137.5,194.31,-1.0,0.0,14.7,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1375.557,4.81,137.5,194.31,-1.0,0.0,14.72,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1375.757,4.81,137.5,194.31,-1.0,0.0,14.69,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1375.957,4.81,137.5,194.31,-1.0,0.0,14.68,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1376.157,4.81,137.5,194.31,-1.0,0.0,14.71,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1376.357,4.81,137.5,194.31,-1.0,0.0,14.72,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1376.557,4.81,137.5,194.31,-1.0,0.0,14.7,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1376.757,4.81,137.5,194.31,-1.0,0.0,14.72,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1376.957,4.81,137.5,194.31,-1.0,0.0,14.75,0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1377.157,4.81,137.5,194.31,-1.0,0.0,14.75,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1377.357,4.81,137.5,194.31,-1.0,0.0,14.78,0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1377.557,4.81,137.5,194.31,-1.0,0.0,14.75,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1377.757,4.81,137.5,194.31,-1.0,0.0,14.76,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1377.957,4.81,137.5,194.31,-1.0,0.0,14.79,0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1378.157,4.81,137.5,194.31,-1.0,0.0,14.73,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1378.357,4.81,137.5,194.31,-1.0,0.0,14.71,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1378.557,4.81,137.5,194.31,-1.0,0.0,14.68,-0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1378.757,4.81,137.5,194.31,-1.0,0.0,14.7,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1378.957,4.81,137.5,194.31,-1.0,0.0,14.66,-0.06,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1379.157,4.81,137.5,194.31,-1.0,0.0,14.71,0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1379.357,4.81,137.5,194.31,-1.0,0.0,14.76,0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1379.557,4.81,137.5,194.31,-1.0,0.0,14.71,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1379.757,4.81,137.5,194.31,-1.0,0.0,14.74,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1379.957,4.81,137.5,194.31,-1.0,0.0,14.77,0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1380.157,4.81,137.5,194.31,-1.0,0.0,14.79,0.06,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1380.357,4.81,137.5,194.31,-1.0,0.0,14.72,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1380.557,4.81,137.5,194.31,-1.0,0.0,14.75,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1380.757,4.81,137.5,194.31,-1.0,0.0,14.74,0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1380.957,4.81,137.5,194.31,-1.0,0.0,14.75,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1381.157,4.81,137.5,194.31,-1.0,0.0,14.73,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1381.357,4.81,137.5,194.31,-1.0,0.0,14.71,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1381.557,4.81,137.5,194.31,-1.0,0.0,14.71,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1381.757,4.81,137.5,194.31,-1.0,0.0,14.7,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1381.957,4.81,137.5,194.31,-1.0,0.0,14.69,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1382.157,4.81,137.5,194.31,-1.0,0.0,14.66,-0.06,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1382.357,4.81,137.5,194.31,-1.0,0.0,14.68,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1382.557,4.81,137.5,194.31,-1.0,0.0,14.69,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1382.757,4.81,137.5,194.31,-1.0,0.0,14.68,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1382.957,4.81,137.5,194.31,-1.0,0.0,14.65,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1383.157,4.81,137.5,194.31,-1.0,0.0,14.68,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1383.357,4.81,137.5,194.31,-1.0,0.0,14.73,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1383.557,4.81,137.5,194.31,-1.0,0.0,14.71,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1383.757,4.81,137.5,194.31,-1.0,0.0,14.73,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1383.957,4.81,137.5,194.31,-1.0,0.0,14.75,0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1384.157,4.81,137.5,194.31,-1.0,0.0,14.75,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1384.357,4.81,137.5,194.31,-1.0,0.0,14.73,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1384.557,4.81,137.5,194.31,-1.0,0.0,14.69,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1384.757,4.81,137.5,194.31,-1.0,0.0,14.7,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1384.957,4.81,137.5,194.31,-1.0,0.0,14.68,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1385.157,4.81,137.5,194.31,-1.0,0.0,14.69,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1385.357,4.81,137.5,194.31,-1.0,0.0,14.69,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1385.557,4.81,137.5,194.31,-1.0,0.0,14.71,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1385.757,4.81,137.5,194.31,-1.0,0.0,14.7,0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1385.957,4.81,137.5,194.31,-1.0,0.0,14.7,0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1386.157,4.81,137.5,194.31,-1.0,0.0,14.69,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1386.357,4.81,137.5,194.31,-1.0,0.0,14.66,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1386.557,4.81,137.5,194.31,-1.0,0.0,14.71,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1386.757,4.81,137.5,194.31,-1.0,0.0,14.68,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1386.957,4.81,137.5,194.31,-1.0,0.0,14.71,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1387.157,4.81,137.5,194.31,-1.0,0.0,14.68,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1387.357,4.81,137.5,194.31,-1.0,0.0,14.69,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1387.557,4.81,137.5,194.31,-1.0,0.0,14.68,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1387.757,4.81,137.5,194.31,-1.0,0.0,14.67,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1387.957,4.81,137.5,194.31,-1.0,0.0,14.67,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1388.157,4.81,137.5,194.31,-1.0,0.0,14.62,-0.07,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1388.357,4.81,137.5,194.31,-1.0,0.0,14.62,-0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1388.557,4.81,137.5,194.31,-1.0,0.0,14.62,-0.05,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1388.757,4.81,137.5,194.31,-1.0,0.0,14.63,-0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1388.957,4.81,137.5,194.31,-1.0,0.0,14.62,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1389.157,4.81,137.5,194.31,-1.0,0.0,14.66,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1389.357,4.81,137.5,194.31,-1.0,0.0,14.74,0.09,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1389.557,4.81,137.5,194.31,-1.0,0.0,14.74,0.07,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1389.757,4.81,137.5,194.31,-1.0,0.0,14.68,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1389.957,4.81,137.5,194.31,-1.0,0.0,14.64,-0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1390.157,4.81,137.5,194.31,-1.0,0.0,14.61,-0.06,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1390.357,4.81,137.5,194.31,-1.0,0.0,14.6,-0.06,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1390.557,4.81,137.5,194.31,-1.0,0.0,14.66,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1390.757,4.81,137.5,194.31,-1.0,0.0,14.66,0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1390.957,4.81,137.5,194.31,-1.0,0.0,14.66,0.0,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1391.157,4.81,137.5,194.31,-1.0,0.0,14.68,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1391.357,4.81,137.5,194.31,-1.0,0.0,14.7,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1391.557,4.81,137.5,194.31,-1.0,0.0,14.71,0.04,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1391.757,4.81,137.5,194.31,-1.0,0.0,14.7,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1391.957,4.81,137.5,194.31,-1.0,0.0,14.7,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1392.157,4.81,137.5,194.31,-1.0,0.0,14.68,-0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1392.357,4.81,137.5,194.31,-1.0,0.0,14.71,0.03,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1392.557,4.81,137.5,194.31,-1.0,0.0,14.7,0.01,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1392.757,4.81,137.5,194.31,-1.0,0.0,14.71,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1392.957,4.81,137.5,194.31,-1.0,0.0,14.71,0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1393.157,4.81,137.5,194.31,-1.0,0.0,14.67,-0.02,30.45,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1393.357,4.81,137.5,194.31,-1.0,0.0,14.68,-0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1393.557,4.81,137.5,194.31,-1.0,0.0,14.66,-0.03,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1393.757,4.81,137.5,194.31,-1.0,0.0,14.69,0.0,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1393.957,4.81,137.5,194.31,-1.0,0.0,14.7,0.02,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1394.157,4.81,137.5,194.31,-1.0,0.0,14.68,-0.01,30.44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
